user_id,age,gender,income,monthly_vape_spend,willingness_to_subscribe,liked_flavors,disliked_flavors,flavor_score_sweet,flavor_score_fruity,flavor_score_tobacco,flavor_score_minty,mood_relax,mood_energy,mood_focus,lifestyle_social,lifestyle_fitness,lifestyle_travel,lifestyle_gaming,usage_freq_per_week,nicotine_strength,churn_risk,satisfaction_rating,device_brand,social_linked,trend_alignment,prev_month_reorders,days_since_last_order,health_concern,tapering_interest,preferred_pack_size,feedback_count,feedback_sentiment
126,55,Other,42516.13,30.62,0,"Dessert,Citrus,Berry","Chocolate,Dessert",2,5,2,1,5,3,3,0,0,0,1,3,3,0.06,9,BrandA,1,0.33,5,61,1,0,Large,1,0.65
127,39,Female,81404.28,23.55,0,"Dessert,Mint,Citrus,Coffee","Chocolate,Coffee,Fruity",2,1,2,4,5,2,2,1,0,0,0,9,3,0.25,7,BrandA,0,0.47,3,47,1,1,Large,1,0.32
128,41,Female,67482.42,56.58,1,"Dessert,Chocolate,Tobacco,Fruity,Vanilla",Fruity,3,3,5,1,3,2,1,1,0,0,1,5,12,0.51,9,BrandD,1,0.46,2,84,4,0,Small,3,-0.78
129,64,Male,66462.07,11.93,0,"Dessert,Tobacco,Chocolate,Coffee",Mint,5,5,1,1,5,2,3,0,0,1,1,3,12,0.16,1,BrandB,0,0.44,2,80,3,0,Medium,4,-0.16
130,39,Male,35647.13,67.89,1,"Berry,Fruity,Coffee","Citrus,Tobacco,Chocolate",3,4,4,1,1,3,3,0,0,0,1,2,12,0.1,2,BrandD,0,0.37,1,37,2,0,Medium,1,0.19
131,28,Female,27484.72,15.52,0,"Coffee,Vanilla,Citrus","Mint,Vanilla,Berry",3,4,3,5,3,2,3,1,0,0,0,3,12,0.13,3,BrandA,0,0.37,4,41,5,0,Large,3,0.96
132,50,Female,25841.9,92.77,0,"Coffee,Berry",Berry,2,5,3,1,2,2,1,1,0,0,0,10,6,0.19,7,BrandC,0,0.31,0,27,1,0,Small,3,0.18
133,40,Male,31758.51,5.0,0,"Coffee,Tobacco,Fruity,Berry,Vanilla","Berry,Mint,Dessert",5,5,4,5,3,1,5,1,0,0,0,2,6,0.46,1,BrandB,1,0.2,0,20,4,0,Small,0,0.81
134,37,Female,60644.86,34.06,0,"Dessert,Vanilla,Fruity,Coffee,Citrus",Coffee,3,3,4,2,4,1,2,1,0,0,1,4,3,0.4,10,BrandC,0,0.42,5,81,5,0,Small,2,0.47
135,32,Female,78932.47,25.26,1,"Fruity,Chocolate,Berry,Citrus,Mint",Coffee,2,5,3,3,1,4,4,0,0,0,0,1,6,0.13,10,BrandA,0,0.3,0,69,5,0,Small,1,1.0
136,44,Male,60709.75,20.42,1,"Berry,Coffee,Fruity,Dessert","Citrus,Dessert",1,2,1,4,3,5,1,1,0,0,1,2,6,0.41,5,BrandD,0,0.41,2,81,2,0,Small,3,-0.59
137,67,Male,35968.73,6.0,1,"Coffee,Citrus,Mint","Vanilla,Berry",1,1,5,1,3,4,3,0,0,0,1,1,6,0.44,10,BrandC,1,0.33,1,69,2,0,Small,1,0.79
138,56,Male,147762.33,53.05,1,"Chocolate,Mint,Citrus,Tobacco",Fruity,4,3,4,1,3,4,5,0,0,0,0,2,6,0.21,2,BrandA,1,0.06,1,83,5,0,Medium,2,1.0
139,55,Male,124380.12,9.72,0,"Dessert,Fruity,Chocolate,Tobacco",Fruity,2,3,2,3,2,3,1,1,0,1,0,7,6,0.35,7,BrandD,0,0.24,1,47,2,0,Large,0,-0.71
140,24,Female,40432.06,43.98,1,"Dessert,Citrus",Chocolate,4,5,2,3,4,1,1,0,1,0,1,2,0,0.49,5,BrandD,1,0.38,1,76,2,0,Large,3,-0.47
141,54,Male,30507.24,9.32,1,"Dessert,Coffee,Chocolate,Berry,Mint","Coffee,Fruity,Vanilla",5,2,5,3,3,4,5,1,0,0,1,1,3,0.16,9,BrandB,1,0.67,1,15,1,0,Small,2,-0.25
142,45,Female,54063.11,33.73,1,"Coffee,Berry,Chocolate,Vanilla,Citrus","Dessert,Coffee",1,3,1,3,4,1,5,0,0,0,0,4,6,0.07,1,BrandA,0,0.47,4,20,3,0,Large,1,-0.38
143,41,Female,106954.36,19.59,0,"Dessert,Vanilla,Fruity","Citrus,Mint,Dessert",4,5,3,4,3,5,3,1,0,0,0,4,6,0.16,9,BrandB,1,0.43,0,72,3,1,Small,3,0.37
144,19,Female,61049.32,21.71,0,"Berry,Citrus,Vanilla,Fruity",Citrus,5,1,3,4,5,4,5,1,0,0,0,2,6,0.17,3,BrandB,0,0.12,2,51,3,0,Medium,1,-0.03
145,65,Male,69822.22,42.26,0,"Citrus,Fruity,Dessert,Chocolate","Coffee,Dessert,Mint",1,3,1,5,2,3,2,0,0,0,1,5,6,0.27,2,BrandA,0,0.23,1,75,4,0,Large,3,-0.03
146,40,Male,44025.76,142.31,1,"Vanilla,Citrus,Dessert,Mint","Fruity,Chocolate,Coffee",2,4,1,5,1,1,4,1,0,0,1,3,3,0.1,7,BrandA,1,0.44,0,7,4,0,Medium,3,-0.13
147,60,Female,65745.13,22.09,1,"Berry,Dessert,Mint","Vanilla,Dessert",4,5,4,5,1,3,3,0,0,1,0,2,0,0.16,6,BrandD,0,0.27,2,50,4,0,Large,2,0.24
148,30,Male,126311.32,154.35,0,"Dessert,Berry","Coffee,Chocolate,Citrus",3,5,1,3,4,4,3,0,0,0,0,4,0,0.1,5,BrandD,0,0.52,3,3,4,0,Small,3,-0.73
149,30,Male,43302.99,5.0,1,"Mint,Fruity,Berry","Citrus,Tobacco",1,4,4,1,4,2,1,1,0,0,0,5,0,0.33,8,BrandC,1,0.6,0,79,5,1,Medium,3,-0.06
150,54,Other,54489.48,53.37,1,"Berry,Fruity","Citrus,Vanilla",3,4,5,2,5,4,3,1,0,0,1,6,3,0.26,4,BrandC,1,0.19,1,9,2,0,Medium,4,-0.25
151,28,Female,58224.89,39.3,1,"Tobacco,Vanilla","Fruity,Coffee",1,3,3,3,5,1,2,0,1,0,0,2,6,0.12,3,BrandA,0,0.58,0,10,4,1,Medium,0,-0.21
152,41,Male,59279.18,31.53,0,"Tobacco,Citrus",Vanilla,3,1,5,1,2,1,1,1,0,0,1,3,12,0.1,6,BrandB,1,0.23,1,81,3,0,Large,1,0.7
153,55,Male,21432.1,18.54,1,"Vanilla,Coffee,Tobacco,Chocolate","Mint,Fruity",2,5,4,5,1,1,4,1,0,0,1,1,6,0.17,5,BrandB,1,0.41,2,9,2,1,Medium,0,0.02
154,55,Female,16214.43,6.69,1,"Tobacco,Vanilla,Berry","Coffee,Fruity,Dessert",3,1,2,2,1,3,3,0,0,0,1,3,6,0.11,9,BrandA,1,0.56,0,53,2,0,Small,1,0.63
155,69,Male,27118.87,5.0,1,"Chocolate,Vanilla,Coffee","Berry,Dessert,Vanilla",3,2,1,3,5,2,3,1,0,0,1,2,12,0.28,1,BrandC,0,0.65,3,72,4,0,Large,6,-0.96
156,52,Female,55300.86,42.99,1,"Fruity,Dessert",Tobacco,4,1,1,5,1,1,2,0,0,0,1,3,6,0.59,10,BrandA,0,0.28,1,21,1,0,Large,3,-1.0
157,64,Male,69709.51,8.28,1,"Mint,Berry,Coffee,Fruity",Tobacco,1,5,5,3,1,2,2,0,1,0,1,8,18,0.13,1,BrandB,0,0.34,0,68,5,0,Medium,1,0.28
158,32,Female,36365.42,122.49,1,"Dessert,Coffee,Citrus",Mint,4,5,3,4,1,2,5,1,0,1,1,4,12,0.37,7,BrandD,1,0.07,0,74,1,0,Medium,3,0.03
159,61,Female,114248.68,59.94,1,"Vanilla,Citrus,Mint,Chocolate","Fruity,Citrus,Tobacco",1,4,1,1,2,1,4,1,0,0,1,4,12,0.56,8,BrandD,0,0.4,0,20,2,0,Small,2,-0.79
160,29,Male,45884.04,78.15,1,"Citrus,Berry,Dessert,Mint","Coffee,Vanilla,Mint",2,2,4,5,1,2,1,0,1,0,0,18,18,0.49,5,BrandB,0,0.44,3,67,2,1,Large,3,0.15
161,57,Female,50613.21,169.37,1,"Coffee,Vanilla,Chocolate,Tobacco","Fruity,Berry,Dessert",3,3,3,3,3,5,1,0,0,0,1,4,6,0.07,4,BrandA,0,0.32,1,51,5,0,Medium,1,-0.98
162,34,Male,44506.92,13.3,1,"Coffee,Citrus",Tobacco,5,2,2,2,1,4,2,0,0,0,1,1,6,0.28,1,BrandB,1,0.18,2,74,4,0,Small,2,-0.7
163,29,Male,54186.89,5.0,1,"Chocolate,Citrus,Coffee",Coffee,1,3,4,5,3,3,1,1,0,0,1,2,3,0.22,2,BrandB,1,0.25,1,19,1,0,Small,1,0.94
164,60,Female,76302.63,5.0,0,"Mint,Citrus,Fruity,Vanilla","Mint,Vanilla",4,1,3,4,4,5,3,1,0,0,0,3,12,0.02,3,BrandA,1,0.67,1,48,2,1,Small,1,0.61
165,26,Male,74545.9,90.55,1,"Dessert,Berry,Tobacco,Mint,Chocolate","Fruity,Citrus,Berry",1,3,4,2,3,4,1,0,0,0,0,2,18,0.59,3,BrandD,1,0.29,0,77,5,0,Small,3,-0.35
166,55,Male,29165.0,6.99,0,"Mint,Tobacco",Vanilla,5,4,1,4,4,1,4,0,1,1,1,1,6,0.22,10,BrandA,0,0.42,2,70,4,1,Large,2,0.83
167,62,Male,124738.72,29.21,0,"Berry,Coffee,Citrus,Mint","Tobacco,Coffee,Berry",3,3,1,1,2,4,4,1,0,0,0,6,3,0.39,4,BrandA,0,0.12,0,17,5,0,Small,2,-0.43
168,34,Female,25919.8,121.55,1,"Tobacco,Coffee,Chocolate,Vanilla",Tobacco,5,3,1,2,1,2,1,1,0,0,1,3,3,0.18,4,BrandB,1,0.24,3,54,1,1,Small,4,0.13
169,39,Female,52434.21,6.31,0,"Mint,Fruity,Coffee,Dessert,Chocolate",Mint,3,5,5,4,2,1,5,0,1,0,1,2,3,0.13,4,BrandC,1,0.76,2,44,3,0,Small,1,-0.91
170,24,Female,42410.04,7.79,0,"Coffee,Fruity,Berry,Citrus","Dessert,Fruity,Chocolate",1,5,1,5,3,3,5,0,1,0,0,1,12,0.35,9,BrandB,0,0.08,5,46,2,0,Small,3,0.26
171,38,Female,26645.71,47.77,1,"Citrus,Chocolate,Tobacco,Berry,Mint","Tobacco,Fruity",4,4,2,3,2,5,1,1,0,0,0,6,6,0.5,7,BrandA,0,0.17,0,70,3,0,Small,3,0.43
172,21,Female,47796.42,20.83,1,"Tobacco,Vanilla,Fruity,Citrus,Chocolate",Coffee,2,2,4,5,5,5,4,0,1,0,1,3,18,0.24,6,BrandB,0,0.7,1,80,4,0,Medium,1,0.49
173,60,Male,32057.61,28.5,0,"Vanilla,Coffee,Mint,Tobacco","Mint,Fruity",5,5,2,1,4,3,5,0,0,1,0,2,12,0.49,6,BrandC,0,0.39,1,35,1,0,Medium,2,0.24
174,67,Female,52235.76,7.33,1,"Berry,Dessert,Vanilla,Coffee","Chocolate,Dessert,Berry",3,4,2,2,5,3,3,1,0,1,1,4,6,0.19,7,BrandA,0,0.38,0,22,4,0,Medium,4,0.9
175,27,Other,63680.26,10.36,1,"Tobacco,Mint,Fruity,Berry",Vanilla,2,5,3,3,1,3,4,0,0,0,0,5,12,0.31,2,BrandA,1,0.49,2,89,3,0,Large,2,0.28
176,61,Female,120926.22,5.0,1,"Chocolate,Tobacco,Vanilla,Mint","Vanilla,Dessert,Tobacco",5,2,5,3,5,1,4,0,1,0,0,7,3,0.22,8,BrandA,0,0.22,2,38,3,0,Small,1,0.49
177,27,Female,60126.67,9.25,0,"Tobacco,Coffee,Mint",Tobacco,4,3,4,5,3,3,2,0,0,0,0,2,6,0.09,4,BrandB,1,0.33,1,21,2,0,Large,3,-0.64
178,61,Female,34649.66,18.65,1,"Vanilla,Coffee,Dessert","Vanilla,Mint,Chocolate",3,2,2,1,3,3,2,1,1,0,1,2,12,0.52,6,BrandD,1,0.64,2,80,4,0,Medium,1,-0.88
179,44,Other,39529.65,5.0,0,"Berry,Tobacco,Dessert,Chocolate,Mint","Tobacco,Vanilla",3,1,4,3,2,5,5,1,1,0,0,2,3,0.2,10,BrandB,1,0.55,0,77,4,0,Medium,1,0.26
180,19,Female,54380.73,6.5,0,"Mint,Dessert,Vanilla,Tobacco,Chocolate",Citrus,4,4,3,4,2,4,5,1,1,0,0,5,3,0.37,1,BrandA,1,0.48,3,60,3,0,Small,4,0.39
181,32,Male,52883.93,24.33,1,"Fruity,Vanilla,Coffee",Coffee,1,3,5,1,4,4,3,1,0,0,1,3,6,0.15,9,BrandA,1,0.51,0,29,2,0,Small,2,-0.41
182,36,Male,120034.18,5.0,1,"Citrus,Dessert,Berry,Mint,Tobacco","Dessert,Tobacco,Citrus",1,4,3,3,4,1,5,0,0,0,0,4,6,0.21,2,BrandA,0,0.57,1,28,3,0,Large,1,-0.73
183,33,Male,115495.87,22.7,1,"Berry,Citrus",Tobacco,1,4,5,4,2,5,4,1,0,0,1,1,6,0.18,3,BrandB,0,0.4,0,2,5,0,Small,2,0.66
184,54,Female,40312.49,9.51,1,"Tobacco,Citrus,Berry",Coffee,4,2,1,4,1,1,2,0,0,0,0,5,6,0.28,2,BrandD,1,0.68,2,33,5,0,Medium,1,-0.32
185,38,Male,35975.48,70.21,1,"Tobacco,Citrus,Coffee,Berry","Tobacco,Fruity",4,5,5,1,3,1,5,1,1,0,1,1,6,0.53,4,BrandA,0,0.74,0,79,5,0,Small,2,0.97
186,65,Male,10781.05,18.91,1,"Berry,Dessert,Citrus","Berry,Citrus,Tobacco",1,5,4,1,5,2,1,0,0,0,0,3,3,0.46,2,BrandA,0,0.23,2,29,3,0,Large,4,0.8
187,19,Female,35969.48,8.28,1,"Chocolate,Citrus,Dessert,Tobacco","Coffee,Berry",5,5,3,4,4,3,5,1,0,0,0,2,6,0.58,2,BrandB,0,0.06,2,71,3,0,Medium,3,-0.53
188,37,Female,27804.24,29.02,1,"Tobacco,Citrus,Vanilla,Fruity,Mint","Citrus,Berry,Mint",1,5,2,2,1,2,3,0,0,0,0,9,6,0.25,1,BrandB,1,0.36,3,22,1,0,Small,3,-0.42
189,37,Male,40412.06,27.39,1,"Tobacco,Dessert",Dessert,4,5,2,4,1,2,5,0,1,0,0,3,6,0.16,4,BrandD,0,0.27,2,72,2,0,Large,1,-0.04
190,22,Female,63242.31,89.18,1,"Berry,Dessert,Tobacco,Mint","Mint,Chocolate,Dessert",3,1,5,1,1,5,1,0,1,1,0,3,6,0.1,4,BrandD,1,0.37,1,88,4,0,Medium,2,-0.41
191,31,Female,55608.63,5.0,0,"Mint,Citrus,Tobacco,Vanilla","Chocolate,Dessert",5,1,4,1,1,5,1,1,1,0,1,6,6,0.34,8,BrandA,0,0.29,0,7,2,0,Small,2,-0.77
192,53,Other,49108.99,8.26,1,"Mint,Fruity,Chocolate","Citrus,Fruity,Mint",2,5,5,3,4,4,5,0,0,0,1,7,18,0.12,6,BrandC,0,0.52,0,22,3,0,Medium,3,-0.09
193,25,Male,56360.71,5.0,1,"Citrus,Fruity,Coffee,Dessert","Citrus,Mint,Dessert",4,1,4,3,3,5,2,1,0,0,1,4,6,0.13,5,BrandB,0,0.45,1,85,3,0,Small,3,0.71
194,61,Female,46356.07,13.38,1,"Coffee,Vanilla,Fruity,Citrus",Citrus,1,2,3,1,5,1,4,0,0,1,1,4,12,0.08,6,BrandA,1,0.54,1,55,5,1,Small,4,0.96
195,53,Female,56274.1,25.45,1,"Vanilla,Mint,Coffee","Chocolate,Vanilla",5,5,2,1,5,4,2,0,0,0,1,2,6,0.52,1,BrandA,0,0.37,2,29,1,1,Small,2,-0.69
196,52,Female,7195.03,5.0,0,"Mint,Chocolate,Dessert,Citrus,Coffee",Mint,3,3,5,3,3,3,3,1,1,1,0,4,3,0.19,3,BrandB,0,0.63,0,8,3,1,Medium,2,0.93
197,30,Male,42540.09,6.83,1,"Citrus,Dessert,Fruity,Mint","Chocolate,Mint,Dessert",1,4,3,2,1,4,2,0,0,0,1,7,6,0.44,10,BrandA,1,0.47,1,89,5,0,Small,3,-0.84
198,31,Female,46782.66,7.12,0,"Chocolate,Berry,Tobacco,Fruity","Tobacco,Dessert",2,5,2,3,4,1,5,0,1,1,0,7,6,0.04,10,BrandB,0,0.46,0,18,3,0,Small,2,-0.53
199,54,Female,40742.26,28.45,0,"Dessert,Berry","Vanilla,Tobacco",3,3,4,5,3,2,1,1,0,0,0,4,6,0.39,6,BrandB,1,0.19,0,70,3,0,Small,2,-0.89
200,38,Male,43871.08,10.17,1,"Tobacco,Fruity,Dessert,Berry,Mint","Coffee,Berry",3,3,3,5,5,4,5,1,1,0,0,7,12,0.69,5,BrandA,1,0.68,0,6,3,0,Medium,3,-0.8
201,50,Female,76249.36,5.45,0,"Berry,Dessert",Tobacco,4,2,2,5,5,4,2,0,0,0,1,2,0,0.24,10,BrandD,1,0.06,1,6,5,0,Medium,2,0.78
202,58,Male,34923.49,5.0,1,"Fruity,Chocolate,Vanilla,Coffee","Tobacco,Mint",2,4,1,2,3,1,5,1,0,1,0,3,12,0.21,3,BrandD,1,0.16,0,16,1,0,Medium,3,-0.28
203,45,Male,187249.93,7.03,1,"Berry,Mint",Vanilla,3,4,5,2,5,1,4,0,0,0,1,2,3,0.16,6,BrandB,0,0.29,3,79,4,0,Medium,3,0.52
204,56,Other,75565.6,99.12,0,"Dessert,Tobacco,Chocolate,Vanilla","Mint,Vanilla",5,4,5,3,2,4,2,1,0,1,1,3,12,0.13,10,BrandB,0,0.32,0,44,2,0,Small,0,-0.92
205,64,Male,49811.14,43.02,0,"Mint,Coffee,Citrus,Vanilla","Vanilla,Chocolate,Mint",5,2,1,4,5,5,3,0,0,0,0,3,12,0.27,4,BrandC,1,0.17,2,75,1,0,Small,3,0.39
206,62,Male,44169.11,7.45,1,"Tobacco,Mint,Citrus,Coffee","Vanilla,Mint",3,4,1,1,5,2,4,1,0,1,0,6,6,0.27,6,BrandC,1,0.34,1,26,3,0,Medium,3,-0.16
207,59,Male,47470.56,13.55,1,"Coffee,Tobacco,Mint,Berry,Citrus",Mint,2,3,2,5,2,2,5,0,1,0,0,2,6,0.21,3,BrandC,0,0.31,1,16,2,0,Small,3,-0.93
208,47,Female,28871.03,48.9,1,"Tobacco,Mint,Dessert",Chocolate,3,1,1,3,5,2,5,1,0,1,0,3,6,0.19,9,BrandD,1,0.46,0,30,3,0,Small,0,0.75
209,48,Female,47223.96,28.66,0,"Citrus,Coffee,Tobacco","Fruity,Citrus,Coffee",5,4,4,5,1,5,1,1,1,0,0,5,3,0.4,7,BrandB,1,0.64,1,64,1,0,Medium,0,-0.8
210,33,Male,59100.13,27.48,1,"Fruity,Chocolate",Coffee,1,4,1,3,1,3,1,1,0,0,0,3,12,0.5,2,BrandB,0,0.48,2,71,3,0,Small,3,0.28
211,20,Male,70792.14,48.16,1,"Coffee,Chocolate,Dessert,Vanilla",Tobacco,5,3,5,1,5,1,1,1,1,0,1,3,6,0.18,3,BrandC,0,0.51,2,11,5,0,Large,2,-0.95
212,41,Male,70798.43,25.07,1,"Berry,Fruity",Berry,4,3,5,2,2,4,3,0,0,0,1,3,6,0.5,2,BrandC,1,0.35,1,36,3,1,Medium,0,0.39
213,47,Female,42397.8,25.92,1,"Vanilla,Fruity,Coffee",Fruity,2,2,2,4,1,4,2,1,0,0,1,2,6,0.41,8,BrandA,1,0.74,2,61,5,1,Large,2,0.91
214,67,Male,21378.24,18.69,1,"Chocolate,Vanilla",Coffee,3,5,4,3,2,3,3,0,0,0,0,2,6,0.32,10,BrandD,0,0.43,1,89,3,0,Small,1,0.18
215,41,Female,33467.05,14.05,1,"Fruity,Vanilla,Tobacco","Fruity,Citrus",1,2,5,4,2,1,5,0,0,0,1,2,6,0.13,3,BrandA,1,0.59,1,36,4,1,Small,2,0.55
216,28,Female,131543.66,53.48,0,"Mint,Dessert,Coffee",Vanilla,5,5,4,5,3,1,2,1,0,0,0,1,6,0.31,2,BrandC,1,0.41,2,7,5,0,Medium,1,0.23
217,18,Female,85597.66,12.38,1,"Tobacco,Mint,Dessert,Citrus","Chocolate,Coffee,Berry",3,3,3,1,2,5,1,1,1,0,0,6,6,0.34,7,BrandC,1,0.69,1,13,3,0,Small,0,-0.18
218,57,Female,62414.32,5.0,0,"Chocolate,Mint,Fruity,Dessert","Mint,Berry",2,3,2,1,1,5,2,1,0,1,0,10,6,0.24,8,BrandC,1,0.3,1,28,3,0,Medium,2,-0.2
219,18,Female,31666.09,12.79,0,"Tobacco,Coffee",Tobacco,2,5,5,3,3,4,5,1,0,0,0,2,6,0.1,6,BrandC,1,0.78,0,10,2,0,Medium,5,0.52
220,52,Male,50109.47,65.68,1,"Berry,Chocolate,Fruity,Mint","Citrus,Tobacco,Coffee",5,2,3,2,4,5,2,0,0,0,1,5,6,0.2,8,BrandC,0,0.63,1,28,1,0,Small,5,0.29
221,21,Female,23538.13,7.35,0,"Citrus,Fruity,Coffee,Mint",Mint,4,3,1,4,4,4,5,1,0,0,0,6,6,0.26,4,BrandC,1,0.16,3,8,1,1,Medium,0,0.19
222,21,Male,35904.44,6.96,0,"Chocolate,Vanilla,Dessert",Berry,4,1,4,1,3,4,4,1,0,0,0,3,3,0.29,1,BrandD,1,0.55,0,6,4,1,Medium,1,0.4
223,68,Other,43159.43,24.14,1,"Dessert,Chocolate,Vanilla,Mint","Fruity,Dessert,Coffee",5,3,2,5,3,3,2,1,0,0,1,3,12,0.18,6,BrandA,1,0.34,2,38,3,0,Small,2,0.47
224,27,Female,40247.14,26.94,0,"Fruity,Berry,Citrus",Tobacco,2,4,2,5,3,3,4,0,1,0,1,6,6,0.2,8,BrandB,0,0.59,3,77,1,1,Small,3,0.58
225,52,Other,88764.27,11.32,1,"Tobacco,Mint,Chocolate,Vanilla","Coffee,Berry",3,5,3,5,2,1,4,1,1,0,1,9,6,0.25,10,BrandA,1,0.44,3,39,3,0,Medium,3,0.1
226,23,Male,21344.36,5.0,1,"Dessert,Vanilla,Coffee","Chocolate,Vanilla,Berry",2,1,5,1,2,1,3,1,0,0,1,4,18,0.65,10,BrandC,0,0.66,1,48,5,0,Large,2,-0.81
227,51,Male,29748.05,5.0,1,"Mint,Berry,Chocolate,Vanilla,Tobacco","Tobacco,Vanilla,Chocolate",3,2,2,3,4,5,2,0,0,0,0,8,6,0.25,7,BrandB,0,0.43,2,57,1,0,Medium,0,-0.14
228,59,Male,21915.85,24.25,0,"Coffee,Mint",Tobacco,5,1,5,3,2,3,5,0,0,0,1,4,6,0.11,2,BrandB,1,0.35,5,0,1,0,Small,3,0.55
229,46,Male,23798.23,5.0,1,"Mint,Chocolate,Citrus,Dessert","Fruity,Mint",5,2,3,3,5,2,4,0,0,0,1,4,3,0.39,2,BrandB,1,0.59,0,20,2,0,Small,3,0.54
230,37,Female,53863.69,5.0,1,"Vanilla,Coffee","Mint,Tobacco,Fruity",3,5,2,3,1,3,2,0,0,0,0,2,3,0.33,10,BrandB,0,0.48,4,61,5,1,Medium,3,-0.05
231,61,Male,19139.58,43.13,1,"Chocolate,Dessert",Chocolate,2,4,3,5,4,4,4,1,0,0,1,2,6,0.62,9,BrandA,0,0.2,0,16,4,1,Small,1,-0.86
232,36,Male,78597.84,5.0,1,"Mint,Citrus,Berry,Coffee,Chocolate","Citrus,Chocolate,Tobacco",5,4,4,2,5,4,1,0,0,0,0,1,0,0.22,3,BrandA,0,0.82,1,88,5,0,Medium,3,-0.51
233,22,Male,43117.7,15.75,1,"Vanilla,Chocolate,Coffee,Fruity,Dessert",Mint,5,2,1,4,4,2,4,0,0,0,0,4,3,0.27,8,BrandD,1,0.67,5,83,2,0,Small,3,-0.91
234,41,Female,52106.83,51.54,0,"Chocolate,Vanilla","Tobacco,Citrus",5,5,4,2,3,5,1,0,0,0,0,1,18,0.09,3,BrandB,1,0.49,0,7,2,1,Large,3,0.08
235,36,Male,60677.26,23.41,1,"Citrus,Berry","Fruity,Tobacco,Citrus",5,5,4,5,3,4,1,0,0,1,0,9,3,0.19,4,BrandD,0,0.45,2,73,2,0,Small,1,0.33
236,18,Male,38533.31,15.81,0,"Dessert,Mint,Berry","Fruity,Tobacco,Vanilla",5,3,4,5,5,1,2,0,1,0,0,1,3,0.24,6,BrandC,1,0.45,1,26,2,1,Medium,2,-0.73
237,52,Male,92898.81,18.99,0,"Coffee,Tobacco","Vanilla,Chocolate",2,5,5,3,2,2,5,0,0,0,0,2,12,0.44,6,BrandD,1,0.47,1,53,1,0,Medium,4,0.97
238,30,Female,44496.8,25.97,0,"Fruity,Chocolate,Berry,Citrus,Dessert","Vanilla,Coffee,Fruity",2,5,2,5,1,2,5,1,0,1,1,1,3,0.13,6,BrandD,0,0.73,0,0,5,0,Large,3,-0.64
239,59,Male,71411.95,61.76,1,"Citrus,Tobacco,Dessert","Dessert,Vanilla,Citrus",2,2,3,2,5,1,4,0,0,0,1,3,6,0.06,9,BrandD,0,0.37,3,14,3,0,Medium,0,0.95
240,21,Male,44369.65,35.97,1,"Citrus,Tobacco,Vanilla,Berry,Dessert","Vanilla,Tobacco,Fruity",4,3,5,5,3,2,1,0,1,0,1,2,12,0.1,4,BrandB,1,0.34,1,53,4,1,Small,2,0.03
241,47,Male,59534.0,43.01,1,"Tobacco,Dessert,Fruity,Berry,Vanilla","Vanilla,Mint,Citrus",1,4,1,3,3,2,2,0,0,1,1,2,6,0.39,2,BrandA,0,0.77,2,21,5,0,Medium,4,-0.24
242,18,Female,59134.86,7.26,1,"Dessert,Vanilla,Citrus,Chocolate","Berry,Mint,Tobacco",2,2,4,5,1,3,3,0,0,0,1,3,6,0.03,9,BrandD,1,0.4,1,50,2,0,Small,4,0.66
243,41,Male,58090.66,5.0,0,"Mint,Berry,Citrus,Chocolate,Fruity","Vanilla,Dessert,Tobacco",2,2,4,5,5,3,5,0,1,0,1,3,3,0.17,6,BrandA,0,0.61,2,84,4,0,Medium,0,0.96
244,64,Male,27866.86,51.49,1,"Fruity,Coffee,Berry","Mint,Chocolate",4,4,1,1,5,1,4,0,0,1,0,2,6,0.2,5,BrandC,0,0.46,1,71,2,0,Large,2,-0.99
245,48,Female,64945.5,58.82,1,"Tobacco,Mint","Tobacco,Vanilla,Coffee",1,2,2,3,4,4,5,1,0,0,1,5,12,0.41,4,BrandD,1,0.23,1,52,1,1,Medium,4,-0.06
246,26,Female,41291.18,52.36,1,"Coffee,Fruity",Tobacco,1,1,1,4,5,1,5,1,0,0,0,2,6,0.16,1,BrandD,0,0.54,1,60,1,0,Small,3,-0.0
247,63,Male,72989.52,67.52,1,"Chocolate,Tobacco,Mint,Vanilla,Berry","Vanilla,Berry,Chocolate",5,1,1,4,1,5,1,1,1,0,1,3,6,0.13,1,BrandD,1,0.66,0,17,3,0,Small,4,0.36
248,64,Female,13742.96,5.0,0,"Dessert,Berry,Fruity",Mint,3,2,3,2,1,5,4,0,0,0,0,2,12,0.45,9,BrandC,1,0.22,0,78,2,1,Medium,2,-0.35
249,35,Male,20758.45,53.7,1,"Mint,Coffee,Fruity,Berry","Dessert,Tobacco,Berry",5,5,5,3,4,2,2,0,0,1,0,2,0,0.49,10,BrandA,1,0.29,3,83,3,0,Medium,0,-0.83
250,25,Female,62183.54,80.41,1,"Chocolate,Vanilla,Tobacco,Citrus","Citrus,Coffee",3,1,4,3,4,2,3,0,0,0,0,5,6,0.13,3,BrandB,0,0.37,1,76,1,0,Large,2,-0.49
251,51,Male,152899.3,20.86,0,"Fruity,Coffee,Citrus,Vanilla","Tobacco,Berry",4,5,1,2,4,5,2,1,1,0,0,1,6,0.27,8,BrandC,1,0.45,0,23,4,1,Medium,2,0.56
252,61,Male,82521.45,17.45,1,"Chocolate,Mint,Citrus,Fruity,Coffee",Vanilla,1,1,5,3,5,4,2,1,0,0,0,1,12,0.44,2,BrandA,1,0.25,2,4,5,0,Small,0,0.65
